STRD_YYMM,SIDO_NM,CCG_NM,GENDER_CD,AGE_CD,TP_BUZ_NO,TP_BUZ_NM,amt,cnt,AGE_LABEL,amt_per_cnt
202603,전라남도,완도군,3,4,4020,슈퍼마켓,10100000,406,40대,24876.847290640395
202603,충청북도,진천군,3,2,8005,중국음식,5200000,178,20대,29213.483146067414
202604,경기도,용인시 처인구,3,3,8004,일식회집,1170000,26,30대,45000.0
202601,부산광역시,사상구,3,6,4004,대형할인점,21620000,622,60대 이상,34758.8424437299
202602,대구광역시,중구,3,3,8005,중국음식,8030000,299,30대,26856.1872909699
202603,경기도,과천시,3,6,4010,편의점,2460000,430,60대 이상,5720.930232558139
202604,서울특별시,마포구,3,2,4020,슈퍼마켓,12710000,828,20대,15350.24154589372
202605,경상남도,합천군,3,6,4010,편의점,880000,93,60대 이상,9462.36559139785
202606,전라남도,목포시,3,5,8005,중국음식,5140000,196,50대,26224.48979591837
202603,충청남도,금산군,3,2,8006,서양음식,5630000,407,20대,13832.923832923832
202602,경상남도,함안군,3,5,4020,슈퍼마켓,23500000,823,50대,28554.07047387606
202601,경기도,고양시 일산서구,3,6,4010,편의점,6370000,637,60대 이상,10000.0
202602,경기도,구리시,3,6,8006,서양음식,2020000,177,60대 이상,11412.429378531073
202603,충청북도,청주시 서원구,3,2,8301,제과점,2490000,287,20대,8675.95818815331
202601,충청북도,청주시 청원구,3,4,8004,일식회집,5110000,66,40대,77424.24242424243
202605,경상남도,창원시 성산구,3,4,8005,중국음식,4480000,122,40대,36721.311475409835
202604,서울특별시,노원구,3,4,8006,서양음식,9160000,942,40대,9723.991507430997
202603,부산광역시,수영구,3,2,8021,스넥,2920000,176,20대,16590.909090909092
202605,대구광역시,중구,3,2,4004,대형할인점,5270000,298,20대,17684.56375838926
202605,경기도,양주시,3,5,4010,편의점,21410000,2291,50대,9345.264076822348
202603,경상북도,경산시,3,3,4020,슈퍼마켓,218380000,11556,30대,18897.5424022153
202604,부산광역시,연제구,3,4,4010,편의점,9800000,1462,40대,6703.146374829002
202605,전북특별자치도,전주시 덕진구,3,2,8006,서양음식,26020000,2282,20대,11402.2787028922
202605,경상북도,봉화군,3,4,8001,일반한식,2370000,41,40대,57804.87804878049
202605,부산광역시,사하구,3,5,8006,서양음식,11880000,1598,50대,7434.292866082603
202602,경기도,파주시,3,2,8301,제과점,3410000,312,20대,10929.48717948718
202601,부산광역시,수영구,3,1,4010,편의점,1920000,279,20대 이하,6881.720430107527
202601,서울특별시,구로구,3,4,8001,일반한식,105020000,3073,40대,34175.0732183534
202606,제주특별자치도,제주시,3,5,4010,편의점,725120000,83931,50대,8639.47766617817
202602,서울특별시,동작구,3,6,8001,일반한식,45070000,1326,60대 이상,33989.4419306184
202603,제주특별자치도,서귀포시,3,4,8006,서양음식,161560000,13552,40대,11921.487603305784
202602,충청남도,당진시,3,4,8006,서양음식,13340000,846,40대,15768.321513002364
202604,경기도,부천시 소사구,3,5,8006,서양음식,9260000,846,50대,10945.626477541371
202601,대전광역시,중구,3,3,8006,서양음식,12330000,878,30대,14043.280182232345
202603,제주특별자치도,서귀포시,3,4,8001,일반한식,553230000,14342,40대,38574.117975177796
202602,경기도,안산시 상록구,3,6,4010,편의점,38740000,4105,60대 이상,9437.27161997564
202605,경기도,안산시 단원구,3,5,8005,중국음식,222090000,5270,50대,42142.314990512335
202603,서울특별시,강서구,3,4,8001,일반한식,54240000,1853,40대,29271.451699946032
202601,서울특별시,동대문구,3,5,4010,편의점,19730000,2331,50대,8464.178464178463
202606,경상북도,경산시,3,2,4010,편의점,353980000,42274,20대,8373.468325684818
202604,서울특별시,성동구,3,4,4004,대형할인점,26990000,624,40대,43253.205128205125
202604,경기도,안성시,3,4,4010,편의점,118600000,12625,40대,9394.059405940594
202603,서울특별시,구로구,3,4,4010,편의점,92700000,10393,40대,8919.465024535744
202602,경기도,안산시 단원구,3,2,4004,대형할인점,46180000,1138,20대,40579.96485061511
202604,강원특별자치도,정선군,3,5,8005,중국음식,1450000,60,50대,24166.666666666668
202604,대구광역시,동구,3,4,8001,일반한식,45120000,1152,40대,39166.666666666664
202603,경기도,시흥시,3,5,8006,서양음식,40250000,3375,50대,11925.925925925925
202606,경기도,김포시,3,2,4020,슈퍼마켓,240100000,12221,20대,19646.51010555601
202604,서울특별시,금천구,3,5,8001,일반한식,83500000,2448,50대,34109.47712418301
202603,전북특별자치도,임실군,3,3,4020,슈퍼마켓,2340000,110,30대,21272.727272727272
202605,부산광역시,연제구,3,3,8006,서양음식,9530000,1264,30대,7539.556962025316
202605,서울특별시,구로구,3,5,8005,중국음식,110710000,2812,50대,39370.55476529161
202605,전북특별자치도,전주시 덕진구,3,3,4010,편의점,41320000,5058,30대,8169.236852510874
202605,경기도,화성시 만세구,3,5,4020,슈퍼마켓,259450000,10678,50대,24297.62127739277
202602,서울특별시,중구,3,2,4010,편의점,164110000,12436,20대,13196.3653908009
202602,경기도,수원시 권선구,3,6,8021,스넥,2990000,184,60대 이상,16250.0
202602,경기도,평택시,3,6,4010,편의점,44440000,4503,60대 이상,9868.976238063513
202601,경기도,의정부시,3,1,4010,편의점,40070000,7001,20대 이하,5723.468075989144
202604,충청북도,진천군,3,5,8006,서양음식,8280000,688,50대,12034.883720930233
202605,경기도,광주시,3,3,4020,슈퍼마켓,248240000,11254,30대,22057.934956459925
202606,경기도,포천시,3,2,4010,편의점,87220000,10505,20대,8302.71299381247
202602,서울특별시,종로구,3,2,4010,편의점,68770000,7463,20대,9214.792978694895
202605,전북특별자치도,익산시,3,4,8006,서양음식,11940000,1047,40대,11404.011461318052
202603,충청북도,청주시 상당구,3,5,4020,슈퍼마켓,31750000,1596,50대,19893.483709273183
202603,경상남도,거제시,3,2,8021,스넥,7960000,367,20대,21689.373297002723
202602,경상남도,창녕군,3,3,4020,슈퍼마켓,63600000,2387,30대,26644.323418516968
202603,경상북도,구미시,3,5,8006,서양음식,10090000,904,50대,11161.504424778761
202601,경상북도,안동시,3,6,8001,일반한식,36930000,886,60대 이상,41681.715575620765
202603,서울특별시,강남구,3,5,8006,서양음식,146940000,11183,50대,13139.586872932128
202601,충청남도,아산시,3,4,8006,서양음식,66780000,4731,40대,14115.409004438809
202602,경상북도,경산시,3,6,8001,일반한식,25200000,711,60대 이상,35443.037974683546
202605,대구광역시,달성군,3,6,8301,제과점,2510000,198,60대 이상,12676.767676767677
202604,경기도,용인시 기흥구,3,3,4010,편의점,26590000,3064,30대,8678.198433420366
202604,서울특별시,강동구,3,6,4010,편의점,13590000,1608,60대 이상,8451.492537313432
202602,경상북도,김천시,3,4,8021,스넥,3870000,249,40대,15542.168674698794
202603,경기도,성남시 수정구,3,5,8001,일반한식,59350000,1701,50대,34891.240446796
202601,경기도,파주시,3,4,4010,편의점,54960000,5324,40대,10323.065364387678
202605,경기도,광주시,3,3,8001,일반한식,68210000,2413,30대,28267.716535433072
202604,강원특별자치도,정선군,3,4,4010,편의점,9330000,886,40대,10530.474040632054
202604,서울특별시,금천구,3,6,8004,일식회집,1510000,33,60대 이상,45757.57575757576
202604,인천광역시,부평구,3,4,8006,서양음식,35290000,3902,40대,9044.079958995388
202604,전라남도,완도군,3,4,4020,슈퍼마켓,9540000,403,40대,23672.456575682383
202602,경기도,의정부시,3,2,4010,편의점,76410000,10198,20대,7492.645616787606
202603,경기도,수원시 팔달구,3,4,4010,편의점,88540000,8807,40대,10053.36664017259
202603,경기도,양주시,3,2,8001,일반한식,11000000,472,20대,23305.084745762713
202604,강원특별자치도,속초시,3,3,8301,제과점,2600000,158,30대,16455.696202531646
202602,서울특별시,동작구,3,2,4010,편의점,64410000,8647,20대,7448.826182491038
202601,경기도,시흥시,3,3,8006,서양음식,64950000,5787,30대,11223.431829963713
202605,경기도,화성시 효행구,3,4,8301,제과점,2020000,166,40대,12168.674698795181
202603,경기도,안산시 단원구,3,6,8006,서양음식,39250000,3083,60대 이상,12731.106065520597
202604,전북특별자치도,전주시 덕진구,3,2,8006,서양음식,22980000,2114,20대,10870.38789025544
202604,부산광역시,부산진구,3,4,4010,편의점,29040000,3813,40대,7616.050354051928
202602,서울특별시,용산구,3,3,8001,일반한식,61090000,1850,30대,33021.62162162162
202602,인천광역시,부평구,3,6,8001,일반한식,107620000,3097,60대 이상,34749.75783015822
202602,경기도,김포시,3,6,8021,스넥,5170000,333,60대 이상,15525.525525525525
202602,대구광역시,서구,3,3,4020,슈퍼마켓,63620000,3880,30대,16396.907216494845
202606,경기도,안산시 단원구,3,5,4010,편의점,182680000,20465,50대,8926.459809430735
202605,강원특별자치도,춘천시,3,6,8001,일반한식,70480000,1523,60대 이상,46277.084701247535
202602,서울특별시,성동구,3,2,4010,편의점,51340000,5228,20대,9820.198928844682
202601,전라남도,영광군,3,4,8001,일반한식,10200000,193,40대,52849.74093264249
202604,광주광역시,북구,3,2,4020,슈퍼마켓,61070000,5986,20대,10202.138322753091
202602,충청남도,논산시,3,2,4010,편의점,41320000,4850,20대,8519.58762886598
202604,경기도,화성시 만세구,3,1,4010,편의점,8090000,1413,20대 이하,5725.406935598018
202605,대구광역시,동구,3,6,4010,편의점,13440000,1660,60대 이상,8096.385542168675
202603,경기도,시흥시,3,3,8021,스넥,27080000,1933,30대,14009.311950336265
202603,대구광역시,북구,3,2,8001,일반한식,50180000,2094,20대,23963.70582617001
202603,울산광역시,북구,3,3,8006,서양음식,7540000,729,30대,10342.935528120714
202606,경상북도,청송군,3,4,4020,슈퍼마켓,6300000,162,40대,38888.88888888889
202606,경기도,안성시,3,6,4020,슈퍼마켓,51930000,2337,60대 이상,22220.795892169448
202602,울산광역시,동구,3,2,4020,슈퍼마켓,40830000,2434,20대,16774.856203779786
202603,경기도,성남시 중원구,3,2,4010,편의점,19280000,2115,20대,9115.839243498818
202604,광주광역시,광산구,3,5,8021,스넥,12820000,735,50대,17442.1768707483
202603,경기도,김포시,3,3,8005,중국음식,16300000,491,30대,33197.55600814664
202604,경기도,의왕시,3,3,8021,스넥,1870000,149,30대,12550.335570469799
202602,경기도,고양시 일산서구,3,4,4010,편의점,17680000,2140,40대,8261.682242990653
202605,경기도,성남시 분당구,3,2,8001,일반한식,11210000,424,20대,26438.67924528302
202605,경기도,수원시 권선구,3,3,8001,일반한식,43630000,1292,30대,33769.349845201235
202603,서울특별시,구로구,3,4,8006,서양음식,24650000,3191,40대,7724.8511438420555
202604,부산광역시,사하구,3,5,4020,슈퍼마켓,23820000,1602,50대,14868.913857677902
202604,경기도,안산시 단원구,3,2,4020,슈퍼마켓,154130000,10579,20대,14569.430002835807
202606,전라남도,목포시,3,3,4010,편의점,69360000,5815,30대,11927.773000859845
202606,서울특별시,서초구,3,2,8021,스넥,8860000,796,20대,11130.653266331658
202603,전북특별자치도,군산시,3,3,4010,편의점,67590000,6649,30대,10165.438411791247
202603,경기도,부천시 원미구,3,5,4020,슈퍼마켓,48660000,3483,50대,13970.71490094746
202601,충청남도,천안시 서북구,3,4,4004,대형할인점,43230000,1054,40대,41015.18026565465
202601,경상남도,창원시 마산회원구,3,2,4020,슈퍼마켓,22500000,1473,20대,15274.949083503056
202602,경기도,성남시 분당구,3,6,8001,일반한식,36040000,935,60대 이상,38545.454545454544
202606,서울특별시,강남구,3,5,4004,대형할인점,23270000,697,50대,33385.93974175036
202603,경상남도,창원시 성산구,3,5,4010,편의점,18180000,1862,50대,9763.694951664876
202602,충청남도,천안시 서북구,3,6,4004,대형할인점,27270000,593,60대 이상,45986.509274873526
202605,경상남도,거제시,3,2,4020,슈퍼마켓,186990000,10226,20대,18285.7422256992
202605,경상남도,김해시,3,5,4010,편의점,46200000,4812,50대,9600.997506234415
202605,경기도,수원시 팔달구,3,6,8006,서양음식,21540000,1641,60대 이상,13126.142595978063
202601,경상북도,예천군,3,5,4010,편의점,1670000,146,50대,11438.356164383562
202606,전라남도,나주시,3,5,4004,대형할인점,1360000,36,50대,37777.77777777778
202604,경기도,평택시,3,2,8006,서양음식,70510000,4477,20대,15749.385749385749
202605,부산광역시,사하구,3,6,8021,스넥,6200000,398,60대 이상,15577.88944723618
202603,충청남도,아산시,3,4,8006,서양음식,73650000,5185,40대,14204.435872709739
202603,경상남도,양산시,3,4,4004,대형할인점,25840000,770,40대,33558.44155844156
202602,경상북도,경산시,3,1,4010,편의점,34900000,5428,20대 이하,6429.624170965365
202604,경기도,화성시 효행구,3,4,8021,스넥,3870000,181,40대,21381.21546961326
202605,충청남도,공주시,3,3,4010,편의점,17170000,1960,30대,8760.204081632653
202601,대구광역시,달서구,3,5,8001,일반한식,94180000,2381,50대,39554.808903821926
202605,서울특별시,동대문구,3,2,8301,제과점,9330000,1333,20대,6999.249812453113
202601,광주광역시,동구,3,2,8006,서양음식,18320000,1362,20대,13450.807635829662
202601,서울특별시,금천구,3,5,8021,스넥,7090000,491,50대,14439.918533604889
202603,광주광역시,광산구,3,3,8001,일반한식,133480000,4441,30대,30056.29362756136
202606,대전광역시,중구,3,3,8001,일반한식,22420000,578,30대,38788.92733564014
202601,서울특별시,서대문구,3,2,8001,일반한식,54050000,2602,20대,20772.48270561107
202604,인천광역시,중구,3,6,4020,슈퍼마켓,22760000,1164,60대 이상,19553.264604810996
202603,전북특별자치도,임실군,3,6,8001,일반한식,10450000,329,60대 이상,31762.9179331307
202606,제주특별자치도,서귀포시,3,2,4010,편의점,133110000,13386,20대,9943.971313312415
202606,서울특별시,강서구,3,3,8006,서양음식,27840000,3145,30대,8852.14626391097
202602,강원특별자치도,양구군,3,2,4020,슈퍼마켓,1380000,71,20대,19436.61971830986
202602,경기도,남양주시,3,3,4010,편의점,50020000,5079,30대,9848.395353416026
202604,경기도,포천시,3,5,8001,일반한식,48040000,1089,50대,44113.86593204775
202601,대전광역시,서구,3,1,8021,스넥,1240000,70,20대 이하,17714.285714285714
202602,광주광역시,북구,3,5,4010,편의점,36930000,4141,50대,8918.135716010625
202602,경기도,광명시,3,4,8301,제과점,2530000,221,40대,11447.963800904978
202601,경상남도,창원시 마산합포구,3,2,4010,편의점,20990000,2083,20대,10076.812289966394
202601,서울특별시,중랑구,3,5,4004,대형할인점,11200000,342,50대,32748.538011695906
202604,인천광역시,연수구,3,5,8001,일반한식,73770000,2133,50대,34585.09142053446
202606,서울특별시,관악구,3,6,4010,편의점,25880000,3083,60대 이상,8394.421018488485
202605,경상북도,구미시,3,5,8001,일반한식,53140000,1585,50대,33526.81388012618
202606,경기도,수원시 영통구,3,5,8006,서양음식,11810000,1185,50대,9966.244725738397
202605,경기도,의정부시,3,3,8006,서양음식,23850000,2125,30대,11223.529411764706
202605,서울특별시,강남구,3,5,8004,일식회집,19900000,315,50대,63174.60317460317
202606,서울특별시,구로구,3,5,8021,스넥,17270000,945,50대,18275.132275132277
202603,충청북도,청주시 흥덕구,3,4,8006,서양음식,40530000,3156,40대,12842.205323193917
